date,store_id,product_id,price,units,revenue,promo,stockout,holiday_window,anomaly
2024-03-08,S01,P06,16.68,17,283.57,0,0,0,none
2024-03-08,S01,P07,5.68,19,107.95,0,0,0,none
2024-03-08,S01,P08,31.86,23,732.77,0,0,0,none
2024-03-08,S01,P09,26.74,24,641.86,0,0,0,none
2024-03-08,S01,P10,31.52,11,346.71,0,0,0,none
2024-03-08,S01,P11,18.06,12,216.74,0,0,0,none
2024-03-08,S01,P12,24.32,15,364.74,0,0,0,none
2024-03-08,S02,P01,28.28,24,678.78,0,0,0,none
2024-03-08,S02,P02,18.75,23,431.23,0,0,0,none
2024-03-08,S02,P03,25.14,16,402.24,0,0,0,none
2024-03-08,S02,P04,26.44,20,528.89,0,0,0,none
2024-03-08,S02,P05,32.11,5,160.54,0,0,0,none
2024-03-08,S02,P06,6.72,21,141.03,0,0,0,none
2024-03-08,S02,P07,23.42,24,562.18,0,0,0,none
2024-03-08,S02,P08,28.01,29,812.41,0,0,0,none
2024-03-08,S02,P09,28.73,17,488.4,0,0,0,none
2024-03-08,S02,P10,30.72,15,460.83,0,0,0,none
2024-03-08,S02,P11,46.28,19,879.26,0,0,0,none
2024-03-08,S02,P12,29.1,13,378.32,0,0,0,none
2024-03-08,S03,P01,22.1,25,552.56,0,0,0,none
2024-03-08,S03,P02,25.14,25,628.52,0,0,0,none
2024-03-08,S03,P03,19.54,15,293.07,0,0,0,none
2024-03-08,S03,P04,23.64,21,496.5,0,0,0,none
2024-03-08,S03,P05,21.2,14,296.85,0,0,0,none
2024-03-08,S03,P06,18.82,23,432.78,0,0,0,none
2024-03-08,S03,P07,20.09,15,301.4,0,0,0,none
2024-03-08,S03,P08,20.47,27,552.77,0,0,0,none
2024-03-08,S03,P09,27.14,26,705.57,0,0,0,none
2024-03-08,S03,P10,33.78,4,135.12,0,0,0,none
2024-03-08,S03,P11,16.32,14,228.43,0,0,0,none
2024-03-08,S03,P12,24.71,10,247.11,0,0,0,none
2024-03-08,S04,P01,19.74,30,592.35,0,0,0,none
2024-03-08,S04,P02,24.48,24,587.53,0,0,0,none
2024-03-08,S04,P03,32.07,14,448.99,0,0,0,none
2024-03-08,S04,P04,12.31,19,233.95,0,0,0,none
2024-03-08,S04,P05,7.37,15,110.55,0,0,0,none
2024-03-08,S04,P06,8.83,32,282.63,0,0,0,none
2024-03-08,S04,P07,13.9,17,236.23,0,0,0,none
2024-03-08,S04,P08,22.87,28,640.41,0,0,0,none
2024-03-08,S04,P09,30.81,23,708.72,0,0,0,none
2024-03-08,S04,P10,20.01,16,320.24,0,0,0,none
2024-03-08,S04,P11,23.88,18,429.8,0,0,0,none
2024-03-08,S04,P12,17.65,17,300.01,0,0,0,none
2024-03-08,S05,P01,21.32,17,362.38,0,0,0,none
2024-03-08,S05,P02,10.82,26,281.28,0,0,0,none
2024-03-08,S05,P03,23.93,15,358.92,0,0,0,none
2024-03-08,S05,P04,22.88,24,549.02,0,0,0,none
2024-03-08,S05,P05,25.88,13,336.48,0,0,0,none
2024-03-08,S05,P06,28.08,31,870.5,0,0,0,none
2024-03-08,S05,P07,20.97,24,503.2,0,0,0,none
2024-03-08,S05,P08,36.25,23,833.71,0,0,0,none
2024-03-08,S05,P09,25.53,21,536.12,0,0,0,none
2024-03-08,S05,P10,26.85,7,187.92,0,0,0,none
2024-03-08,S05,P11,22.62,14,316.64,0,0,0,none
2024-03-08,S05,P12,19.74,2,39.48,0,1,0,none
2024-03-08,S06,P01,25.98,4,103.9,0,0,0,dip
2024-03-08,S06,P02,40.53,44,1783.39,0,0,0,none
2024-03-08,S06,P03,29.3,18,527.39,0,0,0,none
2024-03-08,S06,P04,22.51,31,697.67,0,0,0,none
2024-03-08,S06,P05,30.97,16,495.56,0,0,0,none
2024-03-08,S06,P06,18.79,31,582.38,0,0,0,none
2024-03-08,S06,P07,19.84,31,615.01,0,0,0,none
2024-03-08,S06,P08,15.08,27,407.28,0,0,0,none
2024-03-08,S06,P09,22.7,28,635.66,0,0,0,none
2024-03-08,S06,P10,40.15,20,803.06,0,0,0,none
2024-03-08,S06,P11,15.63,21,328.15,0,0,0,none
2024-03-08,S06,P12,38.82,20,776.38,0,0,0,none
2024-03-08,S07,P01,18.89,27,509.91,1,0,0,none
2024-03-08,S07,P02,23.16,31,717.83,1,0,0,none
2024-03-08,S07,P03,31.74,21,666.54,1,0,0,none
2024-03-08,S07,P04,23.13,24,555.18,1,0,0,none
2024-03-08,S07,P05,20.79,12,249.47,1,0,0,none
2024-03-08,S07,P06,21.58,33,712.09,1,0,0,none
2024-03-08,S07,P07,7.18,31,222.45,1,0,0,none
2024-03-08,S07,P08,27.32,26,710.31,1,0,0,none
2024-03-08,S07,P09,25.84,27,697.81,1,0,0,none
2024-03-08,S07,P10,25.07,20,501.39,1,0,0,none
2024-03-08,S07,P11,18.51,0,0.0,1,0,0,dip
2024-03-08,S07,P12,38.84,24,932.27,1,0,0,none
2024-03-08,S08,P01,22.69,18,408.5,0,0,0,none
2024-03-08,S08,P02,15.98,22,351.45,0,0,0,none
2024-03-08,S08,P03,23.14,14,323.9,0,0,0,none
2024-03-08,S08,P04,34.12,16,545.89,0,0,0,none
2024-03-08,S08,P05,6.77,8,54.16,0,0,0,none
2024-03-08,S08,P06,19.46,22,428.06,0,0,0,none
2024-03-08,S08,P07,28.64,17,486.85,0,0,0,none
2024-03-08,S08,P08,23.79,25,594.67,0,0,0,none
2024-03-08,S08,P09,11.56,18,208.06,0,0,0,none
2024-03-08,S08,P10,31.58,9,284.24,0,0,0,none
2024-03-08,S08,P11,31.07,11,341.79,0,0,0,none
2024-03-08,S08,P12,37.17,21,780.61,0,0,0,none
2024-03-09,S01,P01,20.35,22,447.62,1,0,0,none
2024-03-09,S01,P02,22.45,38,853.24,1,0,0,none
2024-03-09,S01,P03,18.03,13,234.36,1,0,0,none
2024-03-09,S01,P04,15.92,20,318.49,1,0,0,none
2024-03-09,S01,P05,14.7,8,117.62,1,0,0,none
2024-03-09,S01,P06,31.55,36,1135.97,1,0,0,none
2024-03-09,S01,P07,17.36,22,382.01,1,0,0,none
2024-03-09,S01,P08,33.2,24,796.86,1,0,0,none
2024-03-09,S01,P09,32.02,17,544.34,1,0,0,none
2024-03-09,S01,P10,20.2,8,161.6,1,0,0,none
2024-03-09,S01,P11,43.68,20,873.57,1,0,0,none
2024-03-09,S01,P12,23.32,17,396.38,1,0,0,none
2024-03-09,S02,P01,19.85,25,496.16,0,0,0,none
2024-03-09,S02,P02,34.61,23,795.96,0,0,0,none
2024-03-09,S02,P03,22.72,16,363.6,0,0,0,none
2024-03-09,S02,P04,36.04,31,1117.29,0,0,0,none
2024-03-09,S02,P05,16.45,21,345.44,0,0,0,none
2024-03-09,S02,P06,33.7,29,977.41,0,0,0,none
2024-03-09,S02,P07,26.4,22,580.82,0,0,0,none
2024-03-09,S02,P08,19.36,31,600.31,0,0,0,none
2024-03-09,S02,P09,24.37,31,755.44,0,0,0,none
2024-03-09,S02,P10,35.29,22,776.34,0,0,0,none
2024-03-09,S02,P11,28.45,10,284.53,0,0,0,none
2024-03-09,S02,P12,34.71,26,902.55,0,0,0,none
2024-03-09,S03,P01,22.85,25,571.2,0,0,0,none
2024-03-09,S03,P02,27.89,33,920.41,0,0,0,none
2024-03-09,S03,P03,10.72,23,246.59,0,0,0,none
2024-03-09,S03,P04,24.82,21,521.28,0,0,0,none
2024-03-09,S03,P05,23.93,13,311.09,0,0,0,none
2024-03-09,S03,P06,32.31,23,743.07,0,0,0,none
2024-03-09,S03,P07,25.82,19,490.54,0,0,0,none
2024-03-09,S03,P08,8.7,26,226.12,0,0,0,none
2024-03-09,S03,P09,29.29,19,556.54,0,0,0,none
2024-03-09,S03,P10,16.16,13,210.04,0,0,0,none
2024-03-09,S03,P11,26.06,9,234.55,0,0,0,none
2024-03-09,S03,P12,30.73,17,522.43,0,0,0,none
2024-03-09,S04,P01,6.4,22,140.82,0,0,0,none
2024-03-09,S04,P02,13.63,24,327.17,0,0,0,none
2024-03-09,S04,P03,21.66,21,454.81,0,0,0,none
2024-03-09,S04,P04,15.83,26,411.57,0,0,0,none
2024-03-09,S04,P05,22.15,19,420.8,0,0,0,none
2024-03-09,S04,P06,16.36,30,490.93,0,0,0,none
2024-03-09,S04,P07,3.0,21,63.0,0,0,0,none
2024-03-09,S04,P08,34.12,22,750.59,0,0,0,none
2024-03-09,S04,P09,23.54,27,635.51,0,0,0,none
2024-03-09,S04,P10,38.72,9,348.5,0,0,0,none
2024-03-09,S04,P11,32.22,17,547.76,0,0,0,none
2024-03-09,S04,P12,47.92,20,958.37,0,0,0,none
2024-03-09,S05,P01,23.46,25,586.6,0,0,0,none
2024-03-09,S05,P02,19.77,22,434.93,0,0,0,none
2024-03-09,S05,P03,21.57,20,431.35,0,0,0,none
2024-03-09,S05,P04,30.31,18,545.58,0,0,0,none
2024-03-09,S05,P05,9.81,13,127.54,0,0,0,none
2024-03-09,S05,P06,36.41,20,728.14,0,0,0,none
2024-03-09,S05,P07,16.82,23,386.77,0,0,0,none
2024-03-09,S05,P08,28.21,23,648.86,0,0,0,none
2024-03-09,S05,P09,33.17,30,995.23,0,0,0,none
2024-03-09,S05,P10,8.51,12,102.07,0,0,0,none
2024-03-09,S05,P11,32.25,16,516.04,0,0,0,none
2024-03-09,S05,P12,22.34,20,446.71,0,0,0,none
2024-03-09,S06,P01,14.86,25,371.39,0,0,0,none
2024-03-09,S06,P02,10.76,37,398.17,0,0,0,none
2024-03-09,S06,P03,12.23,5,61.17,0,0,0,dip
2024-03-09,S06,P04,20.7,25,517.51,0,0,0,none
2024-03-09,S06,P05,29.53,13,383.87,0,0,0,none
2024-03-09,S06,P06,22.27,33,734.77,0,0,0,none
2024-03-09,S06,P07,22.77,31,705.84,0,0,0,none
2024-03-09,S06,P08,16.17,34,549.74,0,0,0,none
2024-03-09,S06,P09,34.89,25,872.18,0,0,0,none
2024-03-09,S06,P10,37.45,15,561.72,0,0,0,none
2024-03-09,S06,P11,28.69,22,631.13,0,0,0,none
2024-03-09,S06,P12,40.93,22,900.54,0,0,0,none
2024-03-09,S07,P01,22.81,26,593.14,0,0,0,none
2024-03-09,S07,P02,18.25,27,492.85,0,0,0,none
2024-03-09,S07,P03,20.21,21,424.35,0,0,0,none
2024-03-09,S07,P04,26.94,29,781.4,0,0,0,none
2024-03-09,S07,P05,3.23,15,48.45,0,0,0,none
2024-03-09,S07,P06,24.51,38,931.24,0,0,0,none
2024-03-09,S07,P07,30.88,19,586.76,0,0,0,none
2024-03-09,S07,P08,33.54,23,771.51,0,0,0,none
2024-03-09,S07,P09,29.68,16,474.89,0,0,0,none
2024-03-09,S07,P10,38.41,10,384.13,0,0,0,none
2024-03-09,S07,P11,24.71,19,469.48,0,0,0,none
2024-03-09,S07,P12,23.01,20,460.21,0,0,0,none
2024-03-09,S08,P01,20.99,14,293.89,0,0,0,none
2024-03-09,S08,P02,18.62,21,390.94,0,0,0,none
2024-03-09,S08,P03,26.69,5,133.43,0,0,0,none
2024-03-09,S08,P04,18.74,19,356.01,0,0,0,none
2024-03-09,S08,P05,26.32,11,289.56,0,0,0,none
2024-03-09,S08,P06,25.25,27,681.87,0,0,0,none
2024-03-09,S08,P07,25.97,15,389.51,0,0,0,none
2024-03-09,S08,P08,31.34,22,689.42,0,0,0,none
2024-03-09,S08,P09,27.78,17,472.33,0,0,0,none
2024-03-09,S08,P10,24.09,9,216.79,0,0,0,none
2024-03-09,S08,P11,35.79,12,429.45,0,0,0,none
2024-03-09,S08,P12,26.48,21,556.09,0,0,0,none
2024-03-10,S01,P01,20.27,36,729.69,0,0,0,none
2024-03-10,S01,P02,29.04,18,522.77,0,0,0,none
2024-03-10,S01,P03,16.99,13,220.87,0,0,0,none
2024-03-10,S01,P04,23.77,20,475.4,0,0,0,none
2024-03-10,S01,P05,31.09,17,528.53,0,0,0,none
2024-03-10,S01,P06,17.72,23,407.59,0,0,0,none
2024-03-10,S01,P07,12.31,18,221.51,0,0,0,none
2024-03-10,S01,P08,18.87,26,490.53,0,0,0,none
2024-03-10,S01,P09,32.12,21,674.48,0,0,0,none
2024-03-10,S01,P10,27.93,17,474.74,0,0,0,none
2024-03-10,S01,P11,14.12,20,282.33,0,0,0,none
2024-03-10,S01,P12,24.41,12,292.95,0,0,0,none
2024-03-10,S02,P01,28.46,29,825.29,0,0,0,none
2024-03-10,S02,P02,30.68,26,797.64,0,0,0,none
2024-03-10,S02,P03,9.61,22,211.44,0,0,0,none
2024-03-10,S02,P04,12.84,22,282.53,0,0,0,none
2024-03-10,S02,P05,18.39,17,312.69,0,0,0,none
2024-03-10,S02,P06,14.34,32,458.99,0,0,0,none
2024-03-10,S02,P07,20.4,24,489.68,0,0,0,none
2024-03-10,S02,P08,3.0,21,63.0,0,0,0,none
2024-03-10,S02,P09,29.85,24,716.44,0,0,0,none
2024-03-10,S02,P10,21.58,16,345.26,0,0,0,none
2024-03-10,S02,P11,14.85,19,282.13,0,0,0,none
2024-03-10,S02,P12,28.45,20,569.0,0,0,0,none
2024-03-10,S03,P01,20.19,18,363.45,1,0,0,none
2024-03-10,S03,P02,14.09,27,380.32,1,0,0,none
2024-03-10,S03,P03,30.41,17,516.99,1,0,0,none
2024-03-10,S03,P04,30.17,21,633.56,1,0,0,none
2024-03-10,S03,P05,26.9,15,403.48,1,0,0,none
2024-03-10,S03,P06,34.78,35,1217.35,1,0,0,none
2024-03-10,S03,P07,24.45,20,489.08,1,0,0,none
2024-03-10,S03,P08,28.79,43,1237.9,1,0,0,none
2024-03-10,S03,P09,24.59,29,713.13,1,0,0,none
2024-03-10,S03,P10,28.33,11,311.58,1,0,0,none
2024-03-10,S03,P11,20.66,23,475.29,1,0,0,none
2024-03-10,S03,P12,33.22,20,664.34,1,0,0,none
2024-03-10,S04,P01,23.82,22,524.12,0,0,0,none
2024-03-10,S04,P02,32.33,34,1099.38,0,0,0,none
2024-03-10,S04,P03,38.68,19,734.96,0,0,0,none
2024-03-10,S04,P04,20.21,18,363.69,0,0,0,none
2024-03-10,S04,P05,25.31,8,202.47,0,0,0,none
2024-03-10,S04,P06,16.61,33,548.15,0,0,0,none
2024-03-10,S04,P07,25.22,23,580.15,0,0,0,none
2024-03-10,S04,P08,13.46,23,309.63,0,0,0,none
2024-03-10,S04,P09,19.99,17,339.87,0,0,0,none
2024-03-10,S04,P10,27.44,20,548.75,0,0,0,none
2024-03-10,S04,P11,12.75,21,267.73,0,0,0,none
2024-03-10,S04,P12,25.33,22,557.21,0,0,0,none
2024-03-10,S05,P01,22.89,21,480.72,0,0,0,none
2024-03-10,S05,P02,26.64,21,559.39,0,0,0,none
2024-03-10,S05,P03,14.47,16,231.51,0,0,0,none
2024-03-10,S05,P04,19.8,24,475.21,0,0,0,none
2024-03-10,S05,P05,28.09,6,168.54,0,0,0,none
2024-03-10,S05,P06,16.58,27,447.65,0,0,0,none
2024-03-10,S05,P07,10.52,21,220.89,0,0,0,none
2024-03-10,S05,P08,39.86,28,1116.2,0,0,0,none
2024-03-10,S05,P09,35.6,2,71.21,0,1,0,none
2024-03-10,S05,P10,29.63,19,563.01,0,0,0,none
2024-03-10,S05,P11,8.85,14,123.92,0,0,0,none
2024-03-10,S05,P12,31.07,16,497.04,0,0,0,none
2024-03-10,S06,P01,21.43,26,557.29,0,0,0,none
2024-03-10,S06,P02,22.25,34,756.52,0,0,0,none
2024-03-10,S06,P03,20.56,27,555.18,0,0,0,none
2024-03-10,S06,P04,24.48,32,783.37,0,0,0,none
2024-03-10,S06,P05,8.07,16,129.1,0,0,0,none
2024-03-10,S06,P06,22.49,35,787.17,0,0,0,none
2024-03-10,S06,P07,37.81,25,945.22,0,0,0,none
2024-03-10,S06,P08,14.4,35,503.89,0,0,0,none
2024-03-10,S06,P09,13.56,32,433.89,0,0,0,none
2024-03-10,S06,P10,37.74,13,490.59,0,0,0,none
2024-03-10,S06,P11,27.27,18,490.78,0,0,0,none
2024-03-10,S06,P12,30.1,22,662.12,0,0,0,none
2024-03-10,S07,P01,13.57,30,407.03,0,0,0,none
2024-03-10,S07,P02,31.32,24,751.72,0,0,0,none
2024-03-10,S07,P03,31.72,19,602.74,0,0,0,none
2024-03-10,S07,P04,19.55,23,449.63,0,0,0,none
2024-03-10,S07,P05,38.49,14,538.81,0,0,0,none
2024-03-10,S07,P06,26.84,23,617.3,0,0,0,none
2024-03-10,S07,P07,24.5,31,759.55,0,0,0,none
2024-03-10,S07,P08,20.68,34,703.26,0,0,0,none
2024-03-10,S07,P09,17.99,25,449.76,0,0,0,none
2024-03-10,S07,P10,15.47,1,15.47,0,0,0,dip
2024-03-10,S07,P11,25.57,17,434.62,0,0,0,none
2024-03-10,S07,P12,24.33,22,535.24,0,0,0,none
2024-03-10,S08,P01,16.2,21,340.12,0,0,0,none
2024-03-10,S08,P02,14.52,27,391.92,0,0,0,none
2024-03-10,S08,P03,25.48,10,254.81,0,0,0,none
2024-03-10,S08,P04,22.32,17,379.42,0,0,0,none
2024-03-10,S08,P05,29.21,10,292.08,0,0,0,none
2024-03-10,S08,P06,36.04,27,973.16,0,0,0,none
2024-03-10,S08,P07,20.93,23,481.4,0,0,0,none
2024-03-10,S08,P08,19.54,24,469.05,0,0,0,none
2024-03-10,S08,P09,35.9,19,682.04,0,0,0,none
2024-03-10,S08,P10,29.06,7,203.45,0,0,0,none
2024-03-10,S08,P11,15.65,17,266.08,0,0,0,none
2024-03-10,S08,P12,16.15,17,274.62,0,0,0,none
2024-03-11,S01,P01,32.81,19,623.46,1,0,0,none
2024-03-11,S01,P02,25.32,31,784.96,1,0,0,none
2024-03-11,S01,P03,19.29,8,154.28,1,0,0,none
2024-03-11,S01,P04,20.08,20,401.51,1,0,0,none
2024-03-11,S01,P05,30.85,16,493.62,1,0,0,none
2024-03-11,S01,P06,34.28,32,1096.94,1,0,0,none
2024-03-11,S01,P07,16.42,16,262.66,1,0,0,none
2024-03-11,S01,P08,3.0,26,78.0,1,0,0,none
2024-03-11,S01,P09,18.6,32,595.05,1,0,0,none
2024-03-11,S01,P10,11.95,11,131.41,1,0,0,none
2024-03-11,S01,P11,32.56,14,455.88,1,0,0,none
2024-03-11,S01,P12,26.23,9,236.1,1,0,0,none
2024-03-11,S02,P01,12.26,17,208.42,0,0,0,none
2024-03-11,S02,P02,28.5,25,712.6,0,0,0,none
2024-03-11,S02,P03,11.23,21,235.78,0,0,0,none
2024-03-11,S02,P04,16.07,11,176.82,0,0,0,none
2024-03-11,S02,P05,38.95,16,623.23,0,0,0,none
2024-03-11,S02,P06,16.81,28,470.61,0,0,0,none
2024-03-11,S02,P07,36.9,29,1070.0,0,0,0,none
2024-03-11,S02,P08,21.0,33,693.16,0,0,0,none
2024-03-11,S02,P09,39.66,28,1110.55,0,0,0,none
2024-03-11,S02,P10,21.49,13,279.37,0,0,0,none
2024-03-11,S02,P11,29.45,25,736.22,0,0,0,none
2024-03-11,S02,P12,16.35,22,359.78,0,0,0,none
2024-03-11,S03,P01,14.72,25,368.11,0,0,0,none
2024-03-11,S03,P02,23.93,30,718.01,0,0,0,none
2024-03-11,S03,P03,24.72,11,271.93,0,0,0,none
2024-03-11,S03,P04,7.69,23,176.93,0,0,0,none
2024-03-11,S03,P05,30.88,4,123.51,0,0,0,none
2024-03-11,S03,P06,18.7,30,561.12,0,0,0,none
2024-03-11,S03,P07,36.57,16,585.18,0,0,0,none
2024-03-11,S03,P08,14.28,23,328.47,0,0,0,none
2024-03-11,S03,P09,42.55,25,1063.85,0,0,0,none
2024-03-11,S03,P10,20.38,12,244.5,0,0,0,none
2024-03-11,S03,P11,21.58,11,237.38,0,0,0,none
2024-03-11,S03,P12,23.58,14,330.15,0,0,0,none
2024-03-11,S04,P01,34.78,27,938.93,0,0,0,none
2024-03-11,S04,P02,21.37,28,598.28,0,0,0,none
2024-03-11,S04,P03,24.38,20,487.64,0,0,0,none
2024-03-11,S04,P04,26.93,19,511.73,0,0,0,none
2024-03-11,S04,P05,17.8,15,266.97,0,0,0,none
2024-03-11,S04,P06,11.46,40,458.5,0,0,0,none
2024-03-11,S04,P07,22.36,27,603.74,0,0,0,none
2024-03-11,S04,P08,23.76,40,950.33,0,0,0,none
2024-03-11,S04,P09,20.57,25,514.32,0,0,0,none
2024-03-11,S04,P10,12.66,12,151.94,0,0,0,none
2024-03-11,S04,P11,11.56,16,184.99,0,0,0,none
2024-03-11,S04,P12,26.51,20,530.25,0,0,0,none
2024-03-11,S05,P01,11.07,16,177.14,0,0,0,none
2024-03-11,S05,P02,18.21,18,327.8,0,0,0,none
2024-03-11,S05,P03,16.56,9,149.0,0,0,0,none
2024-03-11,S05,P04,30.23,22,665.02,0,0,0,none
2024-03-11,S05,P05,26.27,9,236.4,0,0,0,none
2024-03-11,S05,P06,9.22,30,276.67,0,0,0,none
2024-03-11,S05,P07,23.74,14,332.36,0,0,0,none
2024-03-11,S05,P08,37.43,24,898.43,0,0,0,none
2024-03-11,S05,P09,32.46,14,454.46,0,0,0,none
2024-03-11,S05,P10,10.15,10,101.47,0,0,0,none
2024-03-11,S05,P11,31.68,19,601.97,0,0,0,none
2024-03-11,S05,P12,23.51,11,258.62,0,0,0,none
2024-03-11,S06,P01,21.96,21,461.21,0,0,0,none
2024-03-11,S06,P02,27.22,31,843.81,0,0,0,none
2024-03-11,S06,P03,21.08,20,421.6,0,0,0,none
2024-03-11,S06,P04,25.45,24,610.89,0,0,0,none
2024-03-11,S06,P05,15.84,13,205.86,0,0,0,none
2024-03-11,S06,P06,25.47,35,891.61,0,0,0,none
2024-03-11,S06,P07,13.94,22,306.77,0,0,0,none
2024-03-11,S06,P08,26.86,22,590.82,0,0,0,none
2024-03-11,S06,P09,22.38,31,693.63,0,0,0,none
2024-03-11,S06,P10,19.73,13,256.54,0,0,0,none
2024-03-11,S06,P11,20.53,22,451.58,0,0,0,none
2024-03-11,S06,P12,25.33,19,481.31,0,0,0,none
2024-03-11,S07,P01,24.82,26,645.32,0,0,0,none
2024-03-11,S07,P02,7.25,24,174.06,0,0,0,none
2024-03-11,S07,P03,26.55,10,265.53,0,0,0,none
2024-03-11,S07,P04,18.3,21,384.34,0,0,0,none
2024-03-11,S07,P05,32.62,17,554.56,0,0,0,none
2024-03-11,S07,P06,26.13,28,731.7,0,0,0,none
2024-03-11,S07,P07,16.03,22,352.67,0,0,0,none
2024-03-11,S07,P08,23.48,23,540.13,0,0,0,none
2024-03-11,S07,P09,40.24,7,281.65,0,0,0,dip
2024-03-11,S07,P10,18.73,7,131.11,0,0,0,none
2024-03-11,S07,P11,32.92,16,526.77,0,0,0,none
2024-03-11,S07,P12,17.15,22,377.39,0,0,0,none
2024-03-11,S08,P01,7.44,18,133.84,0,0,0,none
2024-03-11,S08,P02,12.06,18,217.13,0,0,0,none
2024-03-11,S08,P03,16.58,6,99.47,0,0,0,none
2024-03-11,S08,P04,23.16,21,486.46,0,0,0,none
2024-03-11,S08,P05,12.38,12,148.53,0,0,0,none
2024-03-11,S08,P06,29.5,31,914.38,0,0,0,none
2024-03-11,S08,P07,19.1,16,305.53,0,0,0,none
2024-03-11,S08,P08,37.78,31,1171.26,0,0,0,none
2024-03-11,S08,P09,34.14,23,785.31,0,0,0,none
2024-03-11,S08,P10,23.06,11,253.64,0,0,0,none
2024-03-11,S08,P11,19.1,15,286.49,0,0,0,none
2024-03-11,S08,P12,30.7,16,491.15,0,0,0,none
2024-03-12,S01,P01,21.88,9,196.93,0,0,0,none
2024-03-12,S01,P02,24.08,22,529.84,0,0,0,none
2024-03-12,S01,P03,10.31,20,206.26,0,0,0,none
2024-03-12,S01,P04,24.39,13,317.1,0,0,0,none
2024-03-12,S01,P05,21.38,12,256.52,0,0,0,none
2024-03-12,S01,P06,18.45,19,350.49,0,0,0,none
2024-03-12,S01,P07,10.44,23,240.01,0,0,0,none
2024-03-12,S01,P08,35.2,14,492.74,0,0,0,none
2024-03-12,S01,P09,13.1,20,261.94,0,0,0,none
2024-03-12,S01,P10,21.65,10,216.54,0,0,0,none
2024-03-12,S01,P11,23.4,23,538.25,0,0,0,none
2024-03-12,S01,P12,38.53,15,578.0,0,0,0,none
2024-03-12,S02,P01,19.54,29,566.68,0,0,0,none
2024-03-12,S02,P02,30.93,32,989.89,0,0,0,none
2024-03-12,S02,P03,25.76,12,309.16,0,0,0,none
2024-03-12,S02,P04,26.8,31,830.94,0,0,0,none
2024-03-12,S02,P05,18.47,13,240.15,0,0,0,none
2024-03-12,S02,P06,17.89,30,536.62,0,0,0,none
2024-03-12,S02,P07,23.98,31,743.41,0,0,0,none
2024-03-12,S02,P08,22.9,23,526.62,0,0,0,none
2024-03-12,S02,P09,21.93,26,570.22,0,0,0,none
2024-03-12,S02,P10,20.41,12,244.96,0,0,0,none
2024-03-12,S02,P11,23.23,19,441.4,0,0,0,none
2024-03-12,S02,P12,5.05,21,105.97,0,0,0,none
2024-03-12,S03,P01,28.44,21,597.32,0,0,0,none
2024-03-12,S03,P02,19.87,31,615.85,0,0,0,none
2024-03-12,S03,P03,32.08,20,641.5,0,0,0,none
2024-03-12,S03,P04,41.43,20,828.6,0,0,0,none
2024-03-12,S03,P05,5.47,10,54.7,0,0,0,none
2024-03-12,S03,P06,10.52,27,283.92,0,0,0,none
2024-03-12,S03,P07,17.67,25,441.8,0,0,0,none
2024-03-12,S03,P08,21.33,21,447.84,0,0,0,none
2024-03-12,S03,P09,19.05,18,342.94,0,0,0,none
2024-03-12,S03,P10,26.33,8,210.66,0,0,0,none
2024-03-12,S03,P11,15.21,15,228.19,0,0,0,none
2024-03-12,S03,P12,15.96,10,159.61,0,0,0,none
2024-03-12,S04,P01,25.5,22,561.05,0,0,0,none
2024-03-12,S04,P02,22.4,30,672.05,0,0,0,none
2024-03-12,S04,P03,27.84,14,389.82,0,0,0,none
2024-03-12,S04,P04,18.38,19,349.19,0,0,0,none
2024-03-12,S04,P05,20.3,18,365.46,0,0,0,none
2024-03-12,S04,P06,20.35,24,488.38,0,0,0,none
2024-03-12,S04,P07,28.58,21,600.16,0,0,0,none
2024-03-12,S04,P08,11.77,26,305.89,0,0,0,none
2024-03-12,S04,P09,36.32,35,1271.34,0,0,0,none
2024-03-12,S04,P10,20.81,12,249.74,0,0,0,none
2024-03-12,S04,P11,15.13,13,196.66,0,0,0,none
2024-03-12,S04,P12,19.1,21,401.04,0,0,0,none
2024-03-12,S05,P01,16.13,14,225.78,0,0,0,none
2024-03-12,S05,P02,21.2,10,212.03,0,0,0,none
2024-03-12,S05,P03,13.8,17,234.6,0,0,0,none
2024-03-12,S05,P04,24.33,16,389.23,0,0,0,none
2024-03-12,S05,P05,13.81,14,193.35,0,0,0,none
2024-03-12,S05,P06,18.06,24,433.42,0,0,0,none
2024-03-12,S05,P07,20.62,20,412.3,0,0,0,none
2024-03-12,S05,P08,23.64,24,567.31,0,0,0,none
2024-03-12,S05,P09,31.9,17,542.27,0,0,0,none
2024-03-12,S05,P10,21.46,14,300.48,0,0,0,none
2024-03-12,S05,P11,26.08,8,208.65,0,0,0,none
2024-03-12,S05,P12,31.05,15,465.72,0,0,0,none
2024-03-12,S06,P01,21.67,24,519.97,0,0,0,none
2024-03-12,S06,P02,21.74,39,847.99,0,0,0,none
2024-03-12,S06,P03,22.51,18,405.18,0,0,0,none
2024-03-12,S06,P04,21.41,31,663.86,0,0,0,none
2024-03-12,S06,P05,28.09,14,393.32,0,0,0,none
2024-03-12,S06,P06,12.36,31,383.1,0,0,0,none
2024-03-12,S06,P07,21.12,23,485.86,0,0,0,none
2024-03-12,S06,P08,16.7,24,400.71,0,0,0,none
2024-03-12,S06,P09,4.87,27,131.62,0,0,0,none
2024-03-12,S06,P10,32.74,16,523.78,0,0,0,none
