order_id,customer_id,order_date,items,revenue
O00053349,C006325,2025-04-26,2,48.01
O00053350,C006325,2025-05-29,5,29.1
O00053351,C006325,2025-06-25,5,31.7
O00053352,C006325,2025-07-08,3,44.61
O00053353,C006325,2025-08-13,6,40.63
O00053354,C006325,2025-08-19,3,44.74
O00053355,C006325,2025-11-27,2,48.28
O00053356,C006325,2025-12-05,2,42.09
O00053357,C006326,2024-04-29,7,30.92
O00053358,C006326,2024-05-28,2,24.15
O00053359,C006326,2024-06-03,2,40.55
O00053360,C006326,2024-07-19,4,20.56
O00053361,C006326,2024-08-14,6,16.89
O00053362,C006326,2024-12-07,2,14.72
O00053363,C006326,2025-06-19,6,25.21
O00053364,C006326,2025-08-06,1,30.24
O00053365,C006326,2025-08-27,3,33.2
O00053366,C006326,2025-11-25,4,29.66
O00053367,C006327,2024-04-14,3,46.96
O00053368,C006327,2024-08-17,2,49.39
O00053369,C006327,2024-09-26,4,45.71
O00053370,C006327,2024-10-15,1,53.47
O00053371,C006327,2024-10-18,2,59.64
O00053372,C006327,2024-10-24,2,51.2
O00053373,C006327,2024-11-25,1,71.82
O00053374,C006327,2025-01-30,4,60.94
O00053375,C006327,2025-03-21,2,51.97
O00053376,C006327,2025-04-05,2,36.83
O00053377,C006328,2024-02-08,1,37.59
O00053378,C006328,2024-03-08,3,22.15
O00053379,C006328,2024-10-20,2,29.52
O00053380,C006328,2025-09-25,4,36.36
O00053381,C006329,2024-06-23,1,47.28
O00053382,C006329,2024-06-25,1,29.55
O00053383,C006329,2024-06-29,3,45.91
O00053384,C006329,2024-07-04,3,43.13
O00053385,C006329,2024-07-31,4,44.56
O00053386,C006329,2024-08-19,2,39.21
O00053387,C006329,2024-10-01,3,52.02
O00053388,C006329,2024-11-07,2,25.13
O00053389,C006329,2024-11-18,5,39.03
O00053390,C006330,2024-04-25,2,64.43
O00053391,C006330,2024-07-22,3,81.38
O00053392,C006330,2024-08-22,5,72.6
O00053393,C006330,2024-09-10,2,54.24
O00053394,C006330,2024-10-25,4,82.61
O00053395,C006330,2024-11-19,4,113.76
O00053396,C006330,2024-12-03,2,70.13
O00053397,C006330,2024-12-08,2,87.82
O00053398,C006330,2025-03-11,2,121.82
O00053399,C006330,2025-03-18,5,73.74
O00053400,C006330,2025-04-04,2,70.19
O00053401,C006330,2025-04-18,2,64.9
O00053402,C006330,2025-07-06,4,68.39
O00053403,C006330,2025-07-10,1,82.9
O00053404,C006330,2025-10-11,2,69.93
O00053405,C006330,2025-10-18,1,61.68
O00053406,C006330,2025-10-29,3,114.55
O00053407,C006330,2025-12-25,3,104.52
O00053408,C006331,2024-01-24,4,29.32
O00053409,C006331,2024-09-26,3,25.48
O00053410,C006331,2024-10-18,3,19.06
O00053411,C006331,2024-11-01,4,28.95
O00053412,C006331,2025-03-03,4,37.87
O00053413,C006331,2025-04-22,1,18.78
O00053414,C006331,2025-08-10,2,29.46
O00053415,C006331,2025-08-14,4,19.02
O00053416,C006332,2024-02-08,1,47.06
O00053417,C006332,2024-02-28,2,30.46
O00053418,C006332,2024-03-03,3,30.64
O00053419,C006332,2024-03-25,3,50.78
O00053420,C006332,2024-10-08,5,42.89
O00053421,C006332,2024-11-18,4,24.08
O00053422,C006332,2024-12-27,3,39.35
O00053423,C006332,2025-01-21,2,54.77
O00053424,C006332,2025-03-09,4,40.86
O00053425,C006332,2025-03-12,1,41.36
O00053426,C006332,2025-03-20,4,38.46
O00053427,C006332,2025-04-17,2,34.34
O00053428,C006332,2025-05-11,4,46.18
O00053429,C006332,2025-06-27,5,34.14
O00053430,C006332,2025-08-26,5,42.29
O00053431,C006332,2025-11-01,5,38.71
O00053432,C006332,2025-11-27,3,47.0
O00053433,C006333,2024-04-09,4,64.99
O00053434,C006333,2024-09-13,2,54.56
O00053435,C006333,2024-10-18,3,101.24
O00053436,C006333,2025-02-14,2,80.83
O00053437,C006333,2025-09-20,3,42.67
O00053438,C006334,2024-04-13,2,34.63
O00053439,C006334,2025-01-29,4,31.77
O00053440,C006334,2025-05-07,6,38.87
O00053441,C006334,2025-07-15,5,23.91
O00053442,C006334,2025-07-31,6,34.44
O00053443,C006334,2025-09-17,2,32.06
O00053444,C006334,2025-10-21,3,36.21
O00053445,C006334,2025-10-24,3,18.51
O00053446,C006334,2025-12-25,4,38.83
O00053447,C006335,2024-01-10,3,19.39
O00053448,C006335,2024-01-28,4,17.98
O00053449,C006335,2024-05-10,3,25.37
O00053450,C006335,2024-05-31,2,10.52
O00053451,C006335,2024-12-12,4,24.3
O00053452,C006335,2025-03-24,3,38.54
O00053453,C006335,2025-06-12,3,22.61
O00053454,C006335,2025-07-15,4,11.75
O00053455,C006335,2025-09-11,4,21.05
O00053456,C006335,2025-11-03,2,18.56
O00053457,C006335,2025-11-28,4,21.09
O00053458,C006335,2025-12-17,4,24.45
O00053459,C006336,2024-05-23,4,11.14
O00053460,C006336,2024-06-30,2,18.34
O00053461,C006336,2024-07-01,7,16.16
O00053462,C006336,2024-08-29,1,11.86
O00053463,C006336,2024-09-13,6,15.52
O00053464,C006336,2024-12-02,4,14.44
O00053465,C006336,2024-12-06,4,13.71
O00053466,C006336,2025-02-27,2,23.91
O00053467,C006336,2025-11-07,2,14.43
O00053468,C006337,2024-02-14,5,21.31
O00053469,C006338,2024-01-07,4,43.04
O00053470,C006338,2024-02-14,1,23.76
O00053471,C006338,2024-02-20,2,32.27
O00053472,C006338,2024-05-24,3,27.39
O00053473,C006338,2024-06-20,3,26.7
O00053474,C006338,2024-09-06,4,21.53
O00053475,C006338,2024-09-22,3,24.62
O00053476,C006338,2024-10-03,7,15.72
O00053477,C006338,2024-12-24,1,38.51
O00053478,C006338,2025-05-07,4,36.68
O00053479,C006338,2025-10-14,4,17.45
O00053480,C006338,2025-10-16,3,42.84
O00053481,C006338,2025-11-04,3,25.77
O00053482,C006339,2024-03-05,3,44.1
O00053483,C006339,2024-03-06,2,54.59
O00053484,C006339,2024-11-15,3,51.42
O00053485,C006339,2025-03-10,5,55.06
O00053486,C006339,2025-08-05,2,68.44
O00053487,C006339,2025-08-21,2,52.49
O00053488,C006339,2025-12-13,4,66.48
O00053489,C006340,2024-07-02,3,78.49
O00053490,C006340,2024-09-23,5,92.75
O00053491,C006340,2025-01-16,4,79.45
O00053492,C006340,2025-04-17,3,101.64
O00053493,C006340,2025-04-26,1,106.05
O00053494,C006340,2025-07-08,3,45.56
O00053495,C006340,2025-09-20,5,38.74
O00053496,C006341,2024-02-19,2,51.89
O00053497,C006341,2024-04-11,1,43.19
O00053498,C006341,2024-05-19,6,46.15
O00053499,C006341,2024-11-20,2,31.01
O00053500,C006341,2024-12-21,4,33.97
O00053501,C006341,2025-06-15,2,42.55
O00053502,C006341,2025-06-20,3,54.28
O00053503,C006341,2025-06-26,1,44.6
O00053504,C006341,2025-10-31,4,35.58
O00053505,C006341,2025-12-13,3,45.73
O00053506,C006341,2025-12-20,2,41.8
O00053507,C006342,2024-01-12,2,22.37
O00053508,C006342,2024-04-05,3,19.83
O00053509,C006342,2024-06-11,2,30.16
O00053510,C006342,2024-07-14,3,17.36
O00053511,C006342,2024-09-05,2,18.36
O00053512,C006342,2024-12-08,5,21.57
O00053513,C006342,2025-01-14,2,18.61
O00053514,C006342,2025-06-17,2,16.4
O00053515,C006342,2025-08-21,7,19.53
O00053516,C006342,2025-10-14,4,15.08
O00053517,C006342,2025-10-20,1,16.99
O00053518,C006343,2024-05-08,3,94.9
O00053519,C006343,2024-11-08,9,131.72
O00053520,C006343,2024-12-03,3,96.7
O00053521,C006343,2025-02-08,1,94.25
O00053522,C006343,2025-04-16,4,88.98
O00053523,C006343,2025-04-20,1,102.3
O00053524,C006343,2025-05-24,7,99.0
O00053525,C006343,2025-06-27,5,160.09
O00053526,C006343,2025-07-16,1,63.02
O00053527,C006343,2025-10-18,1,148.52
O00053528,C006344,2024-01-14,5,19.2
O00053529,C006344,2024-01-17,4,37.14
O00053530,C006344,2024-04-03,3,39.72
O00053531,C006344,2025-04-04,2,24.02
O00053532,C006344,2025-05-16,6,19.92
O00053533,C006344,2025-05-17,2,25.76
O00053534,C006344,2025-07-29,3,23.52
O00053535,C006344,2025-09-13,5,24.19
O00053536,C006345,2024-01-10,2,13.29
O00053537,C006345,2024-01-13,2,12.72
O00053538,C006345,2024-05-01,4,13.04
O00053539,C006345,2024-06-12,2,16.08
O00053540,C006345,2024-08-03,2,9.57
O00053541,C006345,2024-10-11,3,9.9
O00053542,C006345,2024-10-29,4,15.22
O00053543,C006345,2024-10-29,4,13.29
O00053544,C006345,2025-03-23,2,13.88
O00053545,C006345,2025-03-25,3,15.85
O00053546,C006345,2025-03-30,5,11.28
O00053547,C006345,2025-04-08,4,12.97
O00053548,C006345,2025-05-22,4,5.32
O00053549,C006345,2025-05-22,1,11.47
O00053550,C006345,2025-06-04,2,9.53
O00053551,C006345,2025-11-07,3,14.63
O00053552,C006345,2025-12-24,6,13.98
O00053553,C006346,2024-05-10,2,36.5
O00053554,C006346,2024-09-03,2,77.18
O00053555,C006346,2024-09-10,4,52.52
O00053556,C006346,2024-09-16,5,67.1
O00053557,C006346,2024-10-19,4,55.54
O00053558,C006346,2024-12-04,5,49.06
O00053559,C006346,2024-12-08,4,50.66
O00053560,C006346,2025-08-22,5,28.33
O00053561,C006346,2025-09-01,2,53.93
O00053562,C006347,2024-01-25,4,32.55
O00053563,C006347,2024-04-08,6,30.11
O00053564,C006347,2024-04-29,3,43.59
O00053565,C006347,2024-07-13,1,45.34
O00053566,C006347,2024-11-10,2,29.06
O00053567,C006347,2024-11-26,4,19.05
O00053568,C006347,2025-01-25,6,35.82
O00053569,C006347,2025-03-05,5,36.24
O00053570,C006347,2025-05-18,2,32.6
O00053571,C006347,2025-05-21,1,22.35
O00053572,C006347,2025-10-17,5,41.74
O00053573,C006347,2025-11-20,3,41.34
O00053574,C006348,2024-02-03,2,26.24
O00053575,C006348,2024-02-20,4,22.64
O00053576,C006348,2024-02-28,2,29.63
O00053577,C006348,2024-05-05,4,39.31
O00053578,C006348,2025-05-05,2,52.88
O00053579,C006348,2025-06-14,4,43.16
O00053580,C006348,2025-10-24,2,35.98
O00053581,C006348,2025-10-25,4,26.24
O00053582,C006349,2024-02-29,4,51.64
O00053583,C006349,2024-06-04,3,44.43
O00053584,C006349,2024-06-04,3,13.68
O00053585,C006349,2025-10-06,2,35.56
O00053586,C006350,2024-02-07,5,5.0
O00053587,C006350,2024-03-15,3,9.68
O00053588,C006350,2024-06-16,1,6.32
O00053589,C006350,2024-09-29,3,5.0
O00053590,C006350,2024-12-12,4,8.62
O00053591,C006350,2025-07-19,2,10.53
O00053592,C006350,2025-07-21,2,10.79
O00053593,C006350,2025-07-28,4,8.78
O00053594,C006350,2025-07-31,5,8.78
O00053595,C006350,2025-08-03,5,6.66
O00053596,C006350,2025-09-23,2,8.33
O00053597,C006350,2025-10-09,4,6.34
O00053598,C006351,2024-03-05,2,57.81
O00053599,C006351,2024-04-18,3,79.55
O00053600,C006351,2024-04-19,3,43.81
O00053601,C006351,2024-04-21,2,60.54
O00053602,C006351,2024-07-01,2,49.98
O00053603,C006351,2024-10-13,2,61.58
O00053604,C006351,2025-01-13,2,69.39
O00053605,C006351,2025-05-23,2,39.91
O00053606,C006351,2025-05-25,1,40.24
O00053607,C006351,2025-10-20,4,48.45
O00053608,C006352,2024-10-03,3,22.6
O00053609,C006352,2025-07-21,4,22.54
O00053610,C006352,2025-12-05,2,18.24
O00053611,C006353,2025-12-24,5,17.29
O00053612,C006354,2024-05-01,3,29.76
O00053613,C006354,2024-09-04,4,32.28
O00053614,C006354,2024-10-29,4,46.41
O00053615,C006354,2025-05-07,1,35.45
O00053616,C006355,2024-01-21,3,114.38
O00053617,C006355,2024-02-01,1,110.18
O00053618,C006355,2024-03-26,4,71.95
O00053619,C006355,2024-04-24,3,118.58
O00053620,C006355,2024-05-05,4,66.52
O00053621,C006355,2024-08-15,3,118.23
O00053622,C006355,2024-08-19,3,118.13
O00053623,C006355,2024-08-21,5,66.27
O00053624,C006355,2024-09-07,2,108.72
O00053625,C006355,2024-11-10,1,50.62
O00053626,C006355,2024-11-25,3,108.35
O00053627,C006355,2025-01-24,2,95.25
O00053628,C006355,2025-01-30,3,67.34
O00053629,C006355,2025-02-03,2,90.56
O00053630,C006355,2025-03-03,3,86.66
O00053631,C006355,2025-03-13,5,90.28
O00053632,C006355,2025-06-04,4,89.66
O00053633,C006355,2025-07-24,4,76.98
O00053634,C006355,2025-09-16,4,137.24
O00053635,C006355,2025-12-23,6,54.71
O00053636,C006355,2025-12-28,3,81.75
O00053637,C006356,2024-03-08,4,20.93
O00053638,C006356,2024-03-31,2,23.84
O00053639,C006356,2024-05-17,1,13.2
O00053640,C006356,2024-06-29,5,19.42
O00053641,C006356,2025-03-04,4,15.83
O00053642,C006356,2025-07-09,4,29.09
O00053643,C006357,2024-02-13,2,26.69
O00053644,C006357,2024-02-15,3,21.85
O00053645,C006357,2024-07-21,4,15.56
O00053646,C006357,2025-01-28,3,11.62
O00053647,C006357,2025-02-10,5,14.57
O00053648,C006357,2025-02-21,4,20.54
O00053649,C006357,2025-05-22,3,21.06
O00053650,C006357,2025-07-10,2,24.74
O00053651,C006358,2024-09-19,2,14.68
O00053652,C006358,2024-11-02,5,31.02
O00053653,C006358,2025-01-02,5,21.02
O00053654,C006358,2025-01-19,4,17.12
O00053655,C006358,2025-01-22,1,22.65
O00053656,C006358,2025-01-27,3,25.39
O00053657,C006358,2025-03-26,3,17.36
O00053658,C006358,2025-07-19,3,21.4
O00053659,C006358,2025-12-16,2,11.49
O00053660,C006359,2024-01-03,3,66.15
O00053661,C006359,2024-01-18,4,50.59
O00053662,C006359,2024-01-25,1,69.79
O00053663,C006359,2024-02-20,3,32.31
O00053664,C006359,2024-08-30,3,24.7
O00053665,C006359,2024-09-13,4,35.44
O00053666,C006359,2025-12-03,2,37.96
O00053667,C006359,2025-12-15,2,66.13
O00053668,C006360,2024-02-24,3,41.22
O00053669,C006360,2024-05-19,4,46.06
O00053670,C006360,2024-12-16,2,42.3
O00053671,C006360,2025-05-07,4,38.85
O00053672,C006360,2025-11-20,1,52.2
O00053673,C006361,2024-02-01,1,31.71
O00053674,C006361,2024-02-24,8,25.19
O00053675,C006361,2024-05-15,2,37.6
O00053676,C006361,2024-11-02,7,30.75
O00053677,C006361,2024-11-19,3,23.39
O00053678,C006361,2024-12-10,2,26.32
O00053679,C006361,2024-12-19,4,14.08
O00053680,C006361,2025-01-28,6,20.01
O00053681,C006361,2025-04-10,2,18.07
O00053682,C006361,2025-04-18,5,30.43
O00053683,C006361,2025-07-16,7,28.78
O00053684,C006361,2025-08-26,2,22.46
O00053685,C006361,2025-08-28,3,15.46
O00053686,C006361,2025-09-24,5,28.15
O00053687,C006361,2025-11-13,1,26.97
O00053688,C006361,2025-12-02,2,34.61
O00053689,C006361,2025-12-17,3,26.9
O00053690,C006361,2025-12-25,3,30.93
O00053691,C006362,2024-04-12,1,20.32
O00053692,C006362,2024-11-15,3,27.18
O00053693,C006362,2024-12-13,3,27.55
O00053694,C006362,2025-03-19,4,18.68
O00053695,C006362,2025-04-02,3,18.41
O00053696,C006363,2024-11-03,2,15.74
O00053697,C006363,2025-04-10,5,32.7
O00053698,C006363,2025-10-17,1,20.6
O00053699,C006363,2025-11-21,3,17.17
O00053700,C006364,2024-01-19,1,32.43
O00053701,C006364,2024-03-20,4,34.38
O00053702,C006364,2024-06-13,2,31.36
O00053703,C006364,2024-06-17,7,22.79
O00053704,C006364,2024-07-07,2,25.68
O00053705,C006364,2024-08-02,4,26.97
O00053706,C006364,2024-08-15,3,29.66
O00053707,C006364,2024-09-01,1,29.09
O00053708,C006364,2025-02-07,3,29.4
O00053709,C006364,2025-05-10,6,27.98
O00053710,C006364,2025-07-09,3,29.09
O00053711,C006364,2025-07-22,3,26.67
O00053712,C006364,2025-08-11,2,34.76
O00053713,C006364,2025-08-22,1,27.27
O00053714,C006364,2025-09-01,3,25.26
O00053715,C006365,2024-03-10,3,21.9
O00053716,C006365,2024-05-11,3,26.2
O00053717,C006365,2024-06-21,5,18.81
O00053718,C006365,2024-08-20,2,27.75
O00053719,C006365,2024-08-21,1,15.08
O00053720,C006365,2024-09-13,1,25.01
O00053721,C006365,2025-01-25,2,22.08
O00053722,C006365,2025-10-04,4,14.41
O00053723,C006366,2024-05-30,3,27.24
O00053724,C006366,2024-06-10,4,33.9
O00053725,C006366,2024-06-12,2,20.29
O00053726,C006366,2024-08-10,4,34.31
O00053727,C006366,2024-09-01,1,30.26
O00053728,C006366,2024-10-26,4,35.41
O00053729,C006366,2025-03-04,5,43.2
O00053730,C006366,2025-04-27,5,38.08
O00053731,C006366,2025-10-10,5,36.86
O00053732,C006366,2025-10-12,1,26.78
O00053733,C006367,2025-05-03,4,20.65
O00053734,C006367,2025-07-12,2,26.29
O00053735,C006367,2025-11-29,4,27.08
O00053736,C006368,2024-06-29,4,14.26
O00053737,C006368,2024-12-02,1,25.0
O00053738,C006368,2025-04-21,5,39.54
O00053739,C006368,2025-10-06,3,54.48
O00053740,C006368,2025-10-20,4,52.56
O00053741,C006369,2024-02-06,2,9.55
O00053742,C006369,2024-03-23,1,15.66
O00053743,C006369,2024-09-14,4,8.65
O00053744,C006369,2025-05-15,2,14.65
O00053745,C006369,2025-10-14,4,13.75
O00053746,C006369,2025-11-09,2,14.62
O00053747,C006370,2024-04-06,3,33.38
O00053748,C006370,2024-07-26,1,19.66
O00053749,C006370,2024-11-22,1,21.84
O00053750,C006370,2025-03-13,1,29.03
O00053751,C006370,2025-03-28,3,25.13
O00053752,C006370,2025-05-09,2,14.93
O00053753,C006371,2024-06-30,5,54.33
O00053754,C006371,2025-01-27,5,66.88
O00053755,C006372,2024-07-04,2,29.08
O00053756,C006372,2025-03-11,6,24.06
O00053757,C006372,2025-05-11,2,29.56
O00053758,C006372,2025-05-15,1,32.18
O00053759,C006372,2025-08-09,5,25.11
O00053760,C006372,2025-11-02,2,43.85
O00053761,C006373,2024-04-09,1,7.49
O00053762,C006373,2024-04-27,2,9.25
O00053763,C006373,2024-06-02,5,6.64
O00053764,C006373,2024-06-14,3,10.88
O00053765,C006373,2024-06-27,2,11.07
O00053766,C006373,2024-12-17,1,11.81
O00053767,C006373,2025-08-10,3,6.95
O00053768,C006373,2025-09-09,2,6.36
O00053769,C006373,2025-12-25,5,6.95
O00053770,C006374,2024-06-12,3,43.82
O00053771,C006375,2024-02-25,3,15.52
O00053772,C006375,2024-06-09,3,13.74
O00053773,C006375,2024-08-14,3,25.1
O00053774,C006375,2025-01-19,6,21.48
O00053775,C006375,2025-02-03,2,18.6
O00053776,C006375,2025-08-23,3,18.66
O00053777,C006376,2024-09-10,2,38.73
O00053778,C006376,2024-10-19,3,42.44
O00053779,C006376,2025-12-06,2,45.27
O00053780,C006377,2024-09-04,5,12.75
O00053781,C006377,2025-07-26,1,13.29
O00053782,C006378,2024-02-18,4,76.04
O00053783,C006378,2024-03-02,3,82.63
O00053784,C006378,2024-03-19,2,57.37
O00053785,C006379,2024-01-06,5,96.43
O00053786,C006379,2025-06-08,2,93.82
O00053787,C006379,2025-07-24,1,99.72
O00053788,C006379,2025-12-26,5,77.3
O00053789,C006380,2025-06-02,2,14.68
O00053790,C006380,2025-07-14,3,15.46
O00053791,C006380,2025-11-05,1,24.23
O00053792,C006381,2025-01-01,3,22.14
O00053793,C006382,2024-01-15,3,102.56
O00053794,C006382,2024-06-02,4,111.34
O00053795,C006382,2024-07-13,1,94.64
O00053796,C006382,2024-11-04,2,75.34
O00053797,C006382,2025-03-07,3,109.04
O00053798,C006382,2025-04-07,3,110.1
O00053799,C006382,2025-04-09,2,108.13
O00053800,C006382,2025-06-06,3,79.24
O00053801,C006382,2025-10-04,3,89.45
O00053802,C006383,2024-09-30,2,16.61
O00053803,C006383,2024-12-29,2,18.96
O00053804,C006383,2025-03-15,2,23.43
O00053805,C006383,2025-04-18,3,24.54
O00053806,C006383,2025-04-28,3,25.03
O00053807,C006383,2025-05-26,4,23.83
O00053808,C006384,2024-05-10,2,52.58
O00053809,C006384,2024-06-09,3,49.42
O00053810,C006384,2024-08-12,1,74.46
O00053811,C006384,2025-07-05,1,57.94
O00053812,C006384,2025-10-25,3,41.35
O00053813,C006385,2024-01-08,1,10.0
O00053814,C006385,2024-01-13,4,10.23
O00053815,C006385,2024-05-29,3,8.27
O00053816,C006385,2024-06-09,4,7.41
O00053817,C006385,2024-08-27,7,9.29
O00053818,C006385,2024-09-19,4,6.39
O00053819,C006385,2024-10-03,3,6.03
O00053820,C006385,2024-12-13,2,9.4
O00053821,C006385,2025-04-27,3,6.9
O00053822,C006385,2025-06-08,3,6.37
O00053823,C006385,2025-09-13,4,7.71
O00053824,C006385,2025-10-22,5,9.35
O00053825,C006386,2024-01-03,3,18.2
O00053826,C006386,2024-01-24,3,17.49
O00053827,C006386,2024-04-13,2,21.63
O00053828,C006386,2024-12-07,3,19.59
O00053829,C006386,2025-02-13,4,12.97
O00053830,C006386,2025-06-09,2,19.29
O00053831,C006386,2025-07-09,3,13.41
O00053832,C006386,2025-10-05,1,17.0
O00053833,C006387,2024-04-09,5,39.15
O00053834,C006387,2024-06-03,3,25.1
O00053835,C006387,2024-06-23,4,32.79
O00053836,C006387,2024-12-16,3,49.68
O00053837,C006387,2025-04-10,2,40.27
O00053838,C006387,2025-11-26,2,45.13
O00053839,C006388,2024-01-18,4,53.9
O00053840,C006388,2024-02-10,3,45.88
O00053841,C006388,2024-05-29,3,28.19
O00053842,C006388,2024-07-10,2,52.47
O00053843,C006388,2024-08-30,4,52.59
O00053844,C006388,2025-03-30,2,52.42
O00053845,C006388,2025-11-03,1,47.67
O00053846,C006389,2024-04-22,3,28.12
O00053847,C006389,2024-05-08,3,25.17
O00053848,C006389,2024-08-27,3,18.28
O00053849,C006389,2024-09-03,2,14.44
O00053850,C006389,2024-12-21,3,31.23
O00053851,C006389,2024-12-23,5,21.47
O00053852,C006389,2025-05-19,2,23.12
O00053853,C006389,2025-08-17,2,18.7
O00053854,C006389,2025-12-25,3,29.62
O00053855,C006390,2024-02-25,4,62.25
O00053856,C006390,2024-03-05,4,35.34
O00053857,C006390,2024-03-11,3,56.92
O00053858,C006390,2024-04-16,3,35.32
O00053859,C006390,2024-05-18,4,39.81
O00053860,C006390,2024-07-25,4,49.09
O00053861,C006390,2025-04-22,3,50.45
O00053862,C006390,2025-08-09,6,35.54
O00053863,C006391,2024-10-03,5,26.81
O00053864,C006391,2024-11-20,2,35.11
O00053865,C006391,2025-02-27,1,32.99
O00053866,C006391,2025-04-13,4,47.97
O00053867,C006391,2025-11-15,4,43.65
O00053868,C006392,2024-01-24,4,34.59
O00053869,C006392,2024-04-19,3,29.08
O00053870,C006392,2024-05-28,3,28.78
O00053871,C006392,2024-10-09,1,27.49
O00053872,C006392,2024-12-02,5,40.0
O00053873,C006392,2025-01-14,3,31.63
O00053874,C006392,2025-02-16,4,33.31
O00053875,C006392,2025-04-13,5,28.94
O00053876,C006392,2025-07-04,2,42.72
O00053877,C006392,2025-11-05,2,33.03
O00053878,C006393,2024-03-25,5,43.16
O00053879,C006393,2024-08-25,5,51.25
O00053880,C006393,2024-10-05,4,42.54
O00053881,C006393,2024-10-07,3,47.27
O00053882,C006393,2025-01-04,3,42.95
O00053883,C006393,2025-04-10,3,40.66
O00053884,C006393,2025-04-28,4,38.69
O00053885,C006393,2025-06-17,3,44.56
O00053886,C006393,2025-08-21,2,30.82
O00053887,C006393,2025-11-04,4,50.26
O00053888,C006393,2025-11-16,3,36.29
O00053889,C006394,2024-10-24,3,46.78
O00053890,C006394,2025-02-25,5,42.32
O00053891,C006394,2025-06-11,4,44.4
O00053892,C006394,2025-06-27,6,42.08
O00053893,C006394,2025-09-04,4,60.17
O00053894,C006394,2025-10-03,2,50.48
O00053895,C006395,2024-05-20,2,39.81
O00053896,C006395,2025-03-14,2,35.71
O00053897,C006395,2025-10-16,4,39.32
O00053898,C006395,2025-11-23,4,43.91
O00053899,C006396,2024-04-21,2,35.76
O00053900,C006396,2024-04-27,5,48.05
O00053901,C006396,2024-07-16,3,43.5
O00053902,C006396,2025-01-24,4,38.54
O00053903,C006396,2025-03-13,3,39.79
O00053904,C006396,2025-08-30,3,38.94
O00053905,C006397,2024-04-09,2,24.61
O00053906,C006397,2024-04-16,1,39.24
O00053907,C006397,2024-07-12,1,16.35
O00053908,C006397,2025-05-22,2,40.88
O00053909,C006397,2025-05-29,2,28.8
O00053910,C006397,2025-09-25,8,14.14
O00053911,C006397,2025-10-30,1,35.36
O00053912,C006398,2024-01-07,4,59.95
O00053913,C006398,2024-11-09,1,46.17
O00053914,C006398,2025-01-12,2,42.75
O00053915,C006398,2025-01-21,2,26.66
O00053916,C006398,2025-04-18,3,47.93
O00053917,C006398,2025-08-19,3,40.29
O00053918,C006399,2024-03-22,8,23.06
O00053919,C006399,2025-04-02,5,26.83
O00053920,C006399,2025-11-29,1,40.34
O00053921,C006400,2024-01-07,3,17.12
O00053922,C006400,2024-01-21,2,12.49
O00053923,C006400,2024-05-26,2,22.75
O00053924,C006400,2024-07-28,2,19.34
O00053925,C006400,2024-08-08,3,19.32
O00053926,C006400,2024-11-22,5,17.79
O00053927,C006400,2024-11-23,1,22.63
O00053928,C006400,2025-05-07,2,15.3
O00053929,C006400,2025-05-17,1,15.62
O00053930,C006400,2025-05-17,4,18.88
O00053931,C006400,2025-11-18,3,25.64
O00053932,C006400,2025-12-04,4,25.5
O00053933,C006400,2025-12-23,1,13.65
O00053934,C006401,2024-08-07,4,16.21
